280	2.19	2.00E-04
280.5	2.19	1.95E-04
281	2.19	1.90E-04
281.5	2.19	1.85E-04
282	2.19	1.80E-04
282.5	2.18	1.75E-04
283	2.18	1.70E-04
283.5	2.18	1.65E-04
284	2.18	1.60E-04
284.5	2.18	1.55E-04
285	2.18	1.50E-04
285.5	2.18	1.45E-04
286	2.18	1.40E-04
286.5	2.18	1.35E-04
287	2.18	1.30E-04
287.5	2.18	1.25E-04
288	2.17	1.20E-04
288.5	2.17	1.15E-04
289	2.17	1.10E-04
289.5	2.17	1.05E-04
290	2.17	1.00E-04
290.5	2.17	9.50E-05
291	2.17	9.00E-05
291.5	2.17	8.50E-05
292	2.17	8.00E-05
292.5	2.17	7.50E-05
293	2.17	7.00E-05
293.5	2.17	6.50E-05
294	2.16	6.00E-05
294.5	2.16	5.50E-05
295	2.16	5.00E-05
295.5	2.16	4.50E-05
296	2.16	4.00E-05
296.5	2.16	3.50E-05
297	2.16	3.00E-05
297.5	2.16	2.50E-05
298	2.16	2.00E-05
298.5	2.16	1.50E-05
299	2.16	1.00E-05
299.5	2.16	5.00E-06
300	2.16	0
300.5	2.15	0
301	2.15	0
301.5	2.15	0
302	2.15	0
302.5	2.15	0
303	2.15	0
303.5	2.15	0
304	2.15	0
304.5	2.15	0
305	2.15	0
305.5	2.15	0
306	2.15	0
306.5	2.15	0
307	2.15	0
307.5	2.15	0
308	2.14	0
308.5	2.14	0
309	2.14	0
309.5	2.14	0
310	2.14	0
310.5	2.14	0
311	2.14	0
311.5	2.14	0
312	2.14	0
312.5	2.14	0
313	2.14	0
313.5	2.14	0
314	2.14	0
314.5	2.14	0
315	2.14	0
315.5	2.14	0
316	2.14	0
316.5	2.13	0
317	2.13	0
317.5	2.13	0
318	2.13	0
318.5	2.13	0
319	2.13	0
319.5	2.13	0
320	2.13	0
320.5	2.13	0
321	2.13	0
321.5	2.13	0
322	2.13	0
322.5	2.13	0
323	2.13	0
323.5	2.13	0
324	2.13	0
324.5	2.13	0
325	2.13	0
325.5	2.12	0
326	2.12	0
326.5	2.12	0
327	2.12	0
327.5	2.12	0
328	2.12	0
328.5	2.12	0
329	2.12	0
329.5	2.12	0
330	2.12	0
330.5	2.12	0
331	2.12	0
331.5	2.12	0
332	2.12	0
332.5	2.12	0
333	2.12	0
333.5	2.12	0
334	2.12	0
334.5	2.12	0
335	2.12	0
335.5	2.12	0
336	2.12	0
336.5	2.11	0
337	2.11	0
337.5	2.11	0
338	2.11	0
338.5	2.11	0
339	2.11	0
339.5	2.11	0
340	2.11	0
340.5	2.11	0
341	2.11	0
341.5	2.11	0
342	2.11	0
342.5	2.11	0
343	2.11	0
343.5	2.11	0
344	2.11	0
344.5	2.11	0
345	2.11	0
345.5	2.11	0
346	2.11	0
346.5	2.11	0
347	2.11	0
347.5	2.11	0
348	2.11	0
348.5	2.1	0
349	2.1	0
349.5	2.1	0
350	2.1	0
350.5	2.1	0
351	2.1	0
351.5	2.1	0
352	2.1	0
352.5	2.1	0
353	2.1	0
353.5	2.1	0
354	2.1	0
354.5	2.1	0
355	2.1	0
355.5	2.1	0
356	2.1	0
356.5	2.1	0
357	2.1	0
357.5	2.1	0
358	2.1	0
358.5	2.1	0
359	2.1	0
359.5	2.1	0
360	2.1	0
360.5	2.1	0
361	2.1	0
361.5	2.1	0
362	2.09	0
362.5	2.09	0
363	2.09	0
363.5	2.09	0
364	2.09	0
364.5	2.09	0
365	2.09	0
365.5	2.09	0
366	2.09	0
366.5	2.09	0
367	2.09	0
367.5	2.09	0
368	2.09	0
368.5	2.09	0
369	2.09	0
369.5	2.09	0
370	2.09	0
370.5	2.09	0
371	2.09	0
371.5	2.09	0
372	2.09	0
372.5	2.09	0
373	2.09	0
373.5	2.09	0
374	2.09	0
374.5	2.09	0
375	2.09	0
375.5	2.09	0
376	2.09	0
376.5	2.09	0
377	2.09	0
377.5	2.09	0
378	2.09	0
378.5	2.08	0
379	2.08	0
379.5	2.08	0
380	2.08	0
380.5	2.08	0
381	2.08	0
381.5	2.08	0
382	2.08	0
382.5	2.08	0
383	2.08	0
383.5	2.08	0
384	2.08	0
384.5	2.08	0
385	2.08	0
385.5	2.08	0
386	2.08	0
386.5	2.08	0
387	2.08	0
387.5	2.08	0
388	2.08	0
388.5	2.08	0
389	2.08	0
389.5	2.08	0
390	2.08	0
390.5	2.08	0
391	2.08	0
391.5	2.08	0
392	2.08	0
392.5	2.08	0
393	2.08	0
393.5	2.08	0
394	2.08	0
394.5	2.08	0
395	2.08	0
395.5	2.08	0
396	2.08	0
396.5	2.08	0
397	2.08	0
397.5	2.08	0
398	2.07	0
398.5	2.07	0
399	2.07	0
399.5	2.07	0
400	2.07	0
400.5	2.07	0
401	2.07	0
401.5	2.07	0
402	2.07	0
402.5	2.07	0
403	2.07	0
403.5	2.07	0
404	2.07	0
404.5	2.07	0
405	2.07	0
405.5	2.07	0
406	2.07	0
406.5	2.07	0
407	2.07	0
407.5	2.07	0
408	2.07	0
408.5	2.07	0
409	2.07	0
409.5	2.07	0
410	2.07	0
410.5	2.07	0
411	2.07	0
411.5	2.07	0
412	2.07	0
412.5	2.07	0
413	2.07	0
413.5	2.07	0
414	2.07	0
414.5	2.07	0
415	2.07	0
415.5	2.07	0
416	2.07	0
416.5	2.07	0
417	2.07	0
417.5	2.07	0
418	2.07	0
418.5	2.07	0
419	2.07	0
419.5	2.07	0
420	2.07	0
420.5	2.07	0
421	2.07	0
421.5	2.06	0
422	2.06	0
422.5	2.06	0
423	2.06	0
423.5	2.06	0
424	2.06	0
424.5	2.06	0
425	2.06	0
425.5	2.06	0
426	2.06	0
426.5	2.06	0
427	2.06	0
427.5	2.06	0
428	2.06	0
428.5	2.06	0
429	2.06	0
429.5	2.06	0
430	2.06	0
430.5	2.06	0
431	2.06	0
431.5	2.06	0
432	2.06	0
432.5	2.06	0
433	2.06	0
433.5	2.06	0
434	2.06	0
434.5	2.06	0
435	2.06	0
435.5	2.06	0
436	2.06	0
436.5	2.06	0
437	2.06	0
437.5	2.06	0
438	2.06	0
438.5	2.06	0
439	2.06	0
439.5	2.06	0
440	2.06	0
440.5	2.06	0
