280	4.08	2.54
280.5	4.07	2.52
281	4.07	2.5
281.5	4.06	2.48
282	4.06	2.45
282.5	4.05	2.44
283	4.04	2.42
283.5	4.04	2.4
284	4.03	2.38
284.5	4.02	2.37
285	4.02	2.35
285.5	4.01	2.34
286	4	2.32
286.5	3.99	2.31
287	3.99	2.3
287.5	3.98	2.28
288	3.97	2.27
288.5	3.97	2.26
289	3.96	2.25
289.5	3.95	2.24
290	3.95	2.23
290.5	3.94	2.22
291	3.93	2.21
291.5	3.93	2.2
292	3.92	2.19
292.5	3.92	2.19
293	3.91	2.18
293.5	3.91	2.17
294	3.9	2.16
294.5	3.89	2.16
295	3.89	2.15
295.5	3.88	2.15
296	3.88	2.14
296.5	3.88	2.14
297	3.87	2.13
297.5	3.87	2.13
298	3.86	2.12
298.5	3.86	2.12
299	3.86	2.11
299.5	3.85	2.11
300	3.85	2.11
300.5	3.84	2.1
301	3.84	2.1
301.5	3.84	2.1
302	3.84	2.09
302.5	3.83	2.09
303	3.83	2.09
303.5	3.83	2.09
304	3.83	2.09
304.5	3.82	2.08
305	3.82	2.08
305.5	3.82	2.08
306	3.82	2.08
306.5	3.82	2.08
307	3.82	2.08
307.5	3.82	2.07
308	3.82	2.07
308.5	3.82	2.07
309	3.81	2.07
309.5	3.81	2.07
310	3.81	2.07
310.5	3.81	2.07
311	3.81	2.07
311.5	3.81	2.07
312	3.81	2.07
312.5	3.81	2.07
313	3.82	2.07
313.5	3.82	2.07
314	3.82	2.07
314.5	3.82	2.07
315	3.82	2.07
315.5	3.82	2.07
316	3.82	2.07
316.5	3.82	2.07
317	3.82	2.07
317.5	3.83	2.07
318	3.83	2.07
318.5	3.83	2.07
319	3.83	2.07
319.5	3.83	2.07
320	3.84	2.07
320.5	3.84	2.07
321	3.84	2.07
321.5	3.84	2.07
322	3.85	2.07
322.5	3.85	2.07
323	3.85	2.07
323.5	3.85	2.07
324	3.86	2.07
324.5	3.86	2.07
325	3.86	2.07
325.5	3.87	2.07
326	3.87	2.07
326.5	3.87	2.07
327	3.88	2.07
327.5	3.88	2.07
328	3.89	2.07
328.5	3.89	2.07
329	3.89	2.08
329.5	3.9	2.08
330	3.9	2.08
330.5	3.91	2.08
331	3.91	2.08
331.5	3.91	2.08
332	3.92	2.08
332.5	3.92	2.08
333	3.93	2.08
333.5	3.93	2.08
334	3.94	2.08
334.5	3.94	2.08
335	3.95	2.08
335.5	3.95	2.08
336	3.96	2.08
336.5	3.96	2.08
337	3.97	2.08
337.5	3.98	2.09
338	3.98	2.09
338.5	3.99	2.09
339	3.99	2.09
339.5	4	2.09
340	4	2.09
340.5	4.01	2.09
341	4.02	2.09
341.5	4.02	2.09
342	4.03	2.09
342.5	4.04	2.09
343	4.04	2.09
343.5	4.05	2.09
344	4.06	2.09
344.5	4.06	2.09
345	4.07	2.09
345.5	4.08	2.09
346	4.08	2.09
346.5	4.09	2.09
347	4.1	2.09
347.5	4.1	2.09
348	4.11	2.09
348.5	4.12	2.09
349	4.13	2.09
349.5	4.13	2.1
350	4.14	2.1
350.5	4.15	2.1
351	4.16	2.1
351.5	4.17	2.1
352	4.17	2.1
352.5	4.18	2.1
353	4.19	2.1
353.5	4.2	2.1
354	4.21	2.1
354.5	4.22	2.1
355	4.22	2.1
355.5	4.23	2.1
356	4.24	2.1
356.5	4.25	2.1
357	4.26	2.1
357.5	4.27	2.1
358	4.28	2.1
358.5	4.29	2.1
359	4.3	2.1
359.5	4.3	2.1
360	4.31	2.1
360.5	4.32	2.09
361	4.33	2.09
361.5	4.34	2.09
362	4.35	2.09
362.5	4.36	2.09
363	4.37	2.09
363.5	4.38	2.09
364	4.39	2.09
364.5	4.4	2.09
365	4.41	2.09
365.5	4.42	2.09
366	4.44	2.09
366.5	4.45	2.09
367	4.46	2.09
367.5	4.47	2.09
368	4.48	2.09
368.5	4.49	2.09
369	4.5	2.09
369.5	4.51	2.08
370	4.53	2.08
370.5	4.54	2.08
371	4.55	2.08
371.5	4.56	2.08
372	4.57	2.08
372.5	4.58	2.08
373	4.6	2.08
373.5	4.61	2.08
374	4.62	2.08
374.5	4.63	2.08
375	4.65	2.07
375.5	4.66	2.07
376	4.67	2.07
376.5	4.68	2.07
377	4.7	2.07
377.5	4.71	2.07
378	4.72	2.07
378.5	4.74	2.07
379	4.75	2.06
379.5	4.76	2.06
380	4.78	2.06
380.5	4.79	2.06
381	4.8	2.06
381.5	4.82	2.06
382	4.83	2.06
382.5	4.84	2.06
383	4.86	2.05
383.5	4.87	2.05
384	4.88	2.05
384.5	4.9	2.05
385	4.91	2.05
385.5	4.92	2.05
386	4.94	2.05
386.5	4.95	2.05
387	4.96	2.05
387.5	4.97	2.05
388	4.98	2.05
388.5	5	2.05
389	5.01	2.04
389.5	5.02	2.04
390	5.03	2.04
390.5	5.04	2.05
391	5.05	2.05
391.5	5.06	2.05
392	5.07	2.05
392.5	5.08	2.05
393	5.09	2.05
393.5	5.09	2.05
394	5.1	2.05
394.5	5.1	2.05
395	5.1	2.05
395.5	5.11	2.04
396	5.11	2.04
396.5	5.12	2.04
397	5.11	2.03
397.5	5.1	1.99
398	5.08	1.95
398.5	5.06	1.9
399	5.05	1.86
399.5	5.03	1.82
400	5.01	1.78
400.5	5	1.73
401	4.98	1.7
401.5	4.97	1.68
402	4.95	1.65
402.5	4.94	1.63
403	4.93	1.6
403.5	4.91	1.58
404	4.9	1.55
404.5	4.89	1.53
405	4.87	1.51
405.5	4.86	1.49
406	4.85	1.47
406.5	4.83	1.45
407	4.82	1.43
407.5	4.81	1.41
408	4.79	1.39
408.5	4.78	1.37
409	4.77	1.35
409.5	4.75	1.33
410	4.74	1.32
410.5	4.73	1.3
411	4.72	1.28
411.5	4.7	1.26
412	4.69	1.25
412.5	4.68	1.23
413	4.66	1.21
413.5	4.65	1.2
414	4.64	1.18
414.5	4.63	1.16
415	4.62	1.15
415.5	4.6	1.13
416	4.59	1.12
416.5	4.58	1.1
417	4.57	1.08
417.5	4.56	1.07
418	4.55	1.05
418.5	4.54	1.04
419	4.52	1.02
419.5	4.51	1.01
420	4.5	0.99
420.5	4.49	0.97
421	4.48	0.96
421.5	4.47	0.94
422	4.46	0.93
422.5	4.45	0.91
423	4.44	0.9
423.5	4.43	0.88
424	4.42	0.87
424.5	4.41	0.85
425	4.4	0.84
425.5	4.39	0.82
426	4.38	0.81
426.5	4.37	0.79
427	4.37	0.78
427.5	4.36	0.76
428	4.35	0.75
428.5	4.34	0.73
429	4.33	0.71
429.5	4.32	0.7
430	4.31	0.68
430.5	4.3	0.67
431	4.3	0.65
431.5	4.29	0.64
432	4.28	0.62
432.5	4.27	0.61
433	4.27	0.59
433.5	4.26	0.58
434	4.25	0.56
434.5	4.24	0.55
435	4.24	0.53
435.5	4.23	0.52
436	4.22	0.51
436.5	4.22	0.49
437	4.21	0.48
437.5	4.2	0.46
438	4.2	0.45
438.5	4.19	0.44
439	4.18	0.44
439.5	4.18	0.44
440	4.18	0.44
440.5	4.17	0.43
441	4.17	0.43
441.5	4.16	0.43
442	4.16	0.43
442.5	4.15	0.43
443	4.15	0.43
443.5	4.14	0.43
444	4.14	0.43
444.5	4.14	0.43
445	4.13	0.43
445.5	4.13	0.43
446	4.12	0.43
446.5	4.12	0.43
447	4.11	0.43
447.5	4.11	0.43
448	4.11	0.43
448.5	4.1	0.43
449	4.1	0.42
449.5	4.09	0.42
450	4.09	0.42
450.5	4.09	0.42
451	4.08	0.42
451.5	4.08	0.42
452	4.08	0.42
452.5	4.07	0.42
453	4.07	0.42
453.5	4.07	0.42
454	4.06	0.42
454.5	4.06	0.42
455	4.05	0.42
455.5	4.05	0.42
456	4.05	0.42
456.5	4.04	0.41
457	4.04	0.41
457.5	4.04	0.41
458	4.03	0.41
458.5	4.03	0.41
459	4.03	0.41
459.5	4.03	0.41
460	4.02	0.41
460.5	4.02	0.41
461	4.02	0.41
461.5	4.01	0.41
462	4.01	0.41
462.5	4.01	0.41
463	4	0.41
463.5	4	0.4
464	4	0.4
464.5	4	0.4
465	3.99	0.4
465.5	3.99	0.4
466	3.99	0.4
466.5	3.98	0.4
467	3.98	0.4
467.5	3.98	0.4
468	3.98	0.4
468.5	3.97	0.4
469	3.97	0.4
469.5	3.97	0.4
470	3.97	0.4
470.5	3.96	0.39
471	3.96	0.39
471.5	3.96	0.39
472	3.96	0.39
472.5	3.95	0.39
473	3.95	0.39
473.5	3.95	0.39
474	3.95	0.39
474.5	3.94	0.39
475	3.94	0.39
475.5	3.94	0.39
476	3.94	0.39
476.5	3.93	0.39
477	3.93	0.39
477.5	3.93	0.38
478	3.93	0.38
478.5	3.93	0.38
479	3.92	0.38
479.5	3.92	0.38
480	3.92	0.38
480.5	3.92	0.38
481	3.91	0.38
481.5	3.91	0.38
482	3.91	0.38
482.5	3.91	0.38
483	3.91	0.38
483.5	3.9	0.38
484	3.9	0.37
484.5	3.9	0.37
485	3.9	0.37
485.5	3.9	0.37
486	3.89	0.37
486.5	3.89	0.37
487	3.89	0.37
487.5	3.89	0.37
488	3.89	0.37
488.5	3.88	0.37
489	3.88	0.37
489.5	3.88	0.37
490	3.88	0.37
490.5	3.88	0.37
491	3.88	0.36
491.5	3.87	0.36
492	3.87	0.36
492.5	3.87	0.36
493	3.87	0.36
493.5	3.87	0.36
494	3.87	0.36
494.5	3.86	0.36
495	3.86	0.36
495.5	3.86	0.36
496	3.86	0.36
496.5	3.86	0.36
497	3.86	0.36
497.5	3.85	0.35
498	3.85	0.35
498.5	3.85	0.35
499	3.85	0.35
499.5	3.85	0.35
500	3.85	0.35
500.5	3.85	0.35
501	3.84	0.35
501.5	3.84	0.35
502	3.84	0.35
502.5	3.84	0.35
503	3.84	0.35
503.5	3.84	0.35
504	3.83	0.34
504.5	3.83	0.34
505	3.83	0.34
505.5	3.83	0.34
506	3.83	0.34
506.5	3.83	0.34
507	3.83	0.34
507.5	3.83	0.34
508	3.82	0.34
508.5	3.82	0.34
509	3.82	0.34
509.5	3.82	0.34
510	3.82	0.33
510.5	3.82	0.33
511	3.82	0.33
511.5	3.82	0.33
512	3.81	0.33
512.5	3.81	0.33
513	3.81	0.33
513.5	3.81	0.33
514	3.81	0.33
514.5	3.81	0.33
515	3.81	0.33
515.5	3.81	0.33
516	3.8	0.33
516.5	3.8	0.32
517	3.8	0.32
517.5	3.8	0.32
518	3.8	0.32
518.5	3.8	0.32
519	3.8	0.32
519.5	3.8	0.32
520	3.8	0.32
520.5	3.79	0.32
521	3.79	0.32
521.5	3.79	0.32
522	3.79	0.32
522.5	3.79	0.31
523	3.79	0.31
523.5	3.79	0.31
524	3.79	0.31
524.5	3.79	0.31
525	3.79	0.31
525.5	3.78	0.31
526	3.78	0.31
526.5	3.78	0.31
527	3.78	0.31
527.5	3.78	0.31
528	3.78	0.31
528.5	3.78	0.31
529	3.78	0.3
529.5	3.78	0.3
530	3.78	0.3
530.5	3.78	0.3
531	3.77	0.3
531.5	3.77	0.3
532	3.77	0.3
532.5	3.77	0.3
